,Price,Beds,Baths,Area,Location
4365,4000.0,,1.0,537.0,"
        Rental Unit in NoMad "
4366,,,1.0,537.0,"
        Rental Unit in Financial District "
4367,2995.0,,1.0,537.0,"
        Rental Unit in Fulton/Seaport "
4368,2995.0,4.0,5.0,1400.0,"
        Rental Unit in Hamilton Heights "
4370,3300.0,,1.0,536.0,"
        Rental Unit in Financial District "
4371,3150.0,,1.0,535.0,"
        Rental Unit in Murray Hill "
4372,,,1.0,534.0,"
        Rental Unit in Lincoln Square "
4373,,,1.0,534.0,"
        Condo in Battery Park City "
4374,,,1.0,534.0,"
        Rental Unit in Midtown West "
4375,,1.0,1.0,534.0,"
        Condo in Midtown "
4376,2000.0,,1.0,533.0,"
        Condo in Central Harlem "
4377,2500.0,1.0,1.0,533.0,"
        Rental Unit in Upper West Side "
4378,,1.0,1.0,532.0,"
        Rental Unit in Chelsea "
4379,,,1.0,532.0,"
        Condo in Chelsea "
4380,,,1.0,532.0,"
        Rental Unit in Murray Hill "
4381,,,1.0,532.0,"
        Condo in Financial District "
4382,4500.0,2.0,1.0,1100.0,"
        Townhouse in Turtle Bay "
4384,,,1.0,531.0,"
        Rental Unit in Kips Bay "
4385,,,1.0,531.0,"
        Rental Unit in Lincoln Square "
4386,,,1.0,530.0,"
        Rental Unit in Chelsea "
4387,,,1.0,530.0,"
        Rental Unit in Chelsea "
4388,2599.0,1.0,1.0,530.0,"
        Rental Unit in Upper West Side "
4389,,,1.0,530.0,"
        Rental Unit in West Chelsea "
4390,,,1.0,530.0,"
        Rental Unit in Chelsea "
4391,,1.0,1.0,529.0,"
        Rental Unit in Chinatown "
4392,,,1.0,528.0,"
        Condo in Yorkville "
4393,,,1.0,528.0,"
        Rental Unit in West Chelsea "
4394,,,1.0,528.0,"
        Rental Unit in Murray Hill "
4395,2050.0,,1.0,528.0,"
        Rental Unit in Yorkville "
4397,5000.0,3.0,2.0,1465.0,"
        Co-op in Kips Bay "
4398,,,1.0,528.0,"
        Rental Unit in Yorkville "
4399,2400.0,1.0,1.0,527.0,"
        Condo in Central Harlem "
4400,,,1.0,526.0,"
        Rental Unit in Midtown West "
4401,,,1.0,525.0,"
        Rental Unit in Chelsea "
4402,,,1.0,525.0,"
        Rental Unit in Lincoln Square "
4403,2850.0,,1.0,525.0,"
        Condo in Kips Bay "
4404,1900.0,,1.0,525.0,"
        Rental Unit in Turtle Bay "
4405,,,1.0,525.0,"
        Rental Unit in Gramercy Park "
4406,3450.0,1.0,1.0,525.0,"
        Co-op in Gramercy Park "
4407,2525.0,,1.0,525.0,"
        Rental Unit in Yorkville "
4408,2695.0,,1.0,525.0,"
        Rental Unit in Midtown West "
4409,3750.0,,1.0,525.0,"
        Rental Unit in Gramercy Park "
4412,3325.0,,1.0,525.0,"
        Rental Unit in Central Park South "
4413,,,1.0,525.0,"
        Rental Unit in Kips Bay "
4414,2995.0,,1.0,525.0,"
        Condo in Midtown West "
4415,1800.0,,1.0,525.0,"
        Rental Unit in Yorkville "
4416,,1.0,1.0,525.0,"
        Rental Unit in Greenwich Village "
4417,,,1.0,525.0,"
        Rental Unit in Financial District "
4418,,,1.0,524.0,"
        Rental Unit in West Chelsea "
4419,,1.0,1.0,520.0,"
        Rental Unit in Midtown West "
4420,,,1.0,520.0,"
        Rental Unit in Carnegie Hill "
4421,,,1.0,520.0,"
        Rental Unit in Flatiron "
4422,,,1.0,519.0,"
        Rental Unit in Midtown South "
4423,,,1.0,516.0,"
        Rental Unit in Central Park South "
4424,1650.0,,1.0,240.0,"
        Building in East Village "
4426,,1.0,1.0,516.0,"
        Condo in Midtown South "
4427,,,1.0,516.0,"
        Rental Unit in Central Park South "
4428,,,1.0,516.0,"
        Rental Unit in West Chelsea "
4429,,,1.0,516.0,"
        Rental Unit in West Chelsea "
4430,3670.0,,1.0,515.0,"
        Rental Unit in NoMad "
4431,3680.0,,1.0,515.0,"
        Rental Unit in NoMad "
4432,3720.0,,1.0,515.0,"
        Rental Unit in NoMad "
4433,2650.0,,1.0,515.0,"
        Rental Unit in Turtle Bay "
4434,,,1.0,514.0,"
        Condo in Carnegie Hill "
4435,,,1.0,514.0,"
        Rental Unit in Midtown West "
4436,,,1.0,514.0,"
        Rental Unit in Kips Bay "
4437,2795.0,,1.0,513.0,"
        Condo in Central Park South "
4438,,3.0,1.0,1200.0,"
        Rental Unit in East Harlem "
4439,,2.0,5.0,984.0,"
        Condo in Lincoln Square "
4440,2150.0,1.0,1.0,513.0,"
        Condo in Hamilton Heights "
4441,,,1.0,513.0,"
        Rental Unit in East Village "
4442,3550.0,,1.0,508.0,"
        Rental Unit in Lincoln Square "
4443,,,1.0,508.0,"
        Rental Unit in Midtown West "
4444,3131.0,,1.0,508.0,"
        Rental Unit in Midtown West "
4445,3484.0,,1.0,508.0,"
        Rental Unit in Battery Park City "
4446,2900.0,,1.0,508.0,"
        Condo in Financial District "
4447,2925.0,,1.0,506.0,"
        Rental Unit in Yorkville "
4448,4000.0,,1.0,505.0,"
        Condo in West Village "
4449,,1.0,1.0,505.0,"
        Rental Unit in Washington Heights "
4450,2270.0,1.0,1.0,505.0,"
        Rental Unit in Washington Heights "
4451,2180.0,1.0,1.0,505.0,"
        Rental Unit in Washington Heights "
4454,2950.0,1.0,1.0,505.0,"
        Condo in Turtle Bay "
4455,,,1.0,505.0,"
        Rental Unit in West Chelsea "
4456,3200.0,1.0,1.0,505.0,"
        Condo in Turtle Bay "
4457,,1.0,1.0,504.0,"
        Rental Unit in Upper West Side "
4458,,1.0,1.0,500.0,"
        Condo in Murray Hill "
4459,,1.0,1.0,500.0,"
        Rental Unit in Upper West Side "
4460,1400.0,,1.0,500.0,"
        Rental Unit in Washington Heights "
4461,,,1.0,500.0,"
        Rental Unit in Midtown "
4462,,1.0,1.0,500.0,"
        Rental Unit in Kips Bay "
4463,,,1.0,500.0,"
        Rental Unit in Kips Bay "
4464,1400.0,1.0,1.0,500.0,"
        Rental Unit in East Harlem "
4465,2450.0,,1.0,500.0,"
        Condo in Midtown "
4467,3499.0,2.0,1.0,944.0,"
        Building in Stuyvesant Town/PCV "
4468,2300.0,,1.0,500.0,"
        Co-op in Midtown West "
4469,3200.0,2.0,1.0,500.0,"
        Rental Unit in Kips Bay "
4470,,1.0,1.0,500.0,"
        Rental Unit in Greenwich Village "
4471,1925.0,,1.0,500.0,"
        Rental Unit in Lenox Hill "
4472,,,1.0,500.0,"
        Condo in Kips Bay "
4473,,,1.0,500.0,"
        Co-op in Beekman "
4474,2700.0,,1.0,500.0,"
        Rental Unit in Battery Park City "
4475,,1.0,1.0,500.0,"
        Rental Unit in Little Italy "
4476,2750.0,,1.0,500.0,"
        Rental Unit in Fulton/Seaport "
4477,2200.0,1.0,1.0,500.0,"
        Rental Unit in East Village "
4478,,,1.0,500.0,"
        Co-op in Midtown West "
4479,2650.0,1.0,1.0,500.0,"
        Townhouse in Upper West Side "
4482,2800.0,1.0,1.0,500.0,"
        Condo in Murray Hill "
4483,2840.0,1.0,1.0,500.0,"
        Rental Unit in Chelsea "
4484,3850.0,,1.0,500.0,"
        Rental Unit in East Village "
4485,,,1.0,500.0,"
        Condo in Midtown "
4486,,,1.0,500.0,"
        Rental Unit in Midtown West "
4487,2850.0,,1.0,500.0,"
        Condo in Kips Bay "
4488,3295.0,,1.0,500.0,"
        Condop in Central Park South "
4489,2750.0,,1.0,500.0,"
        Rental Unit in Midtown West "
4490,1350.0,,1.0,500.0,"
        Rental Unit in Washington Heights "
4491,,,1.0,500.0,"
        Rental Unit in Yorkville "
4492,1400.0,1.0,1.0,500.0,"
        Townhouse in East Harlem "
4493,1400.0,1.0,1.0,500.0,"
        Townhouse in East Harlem "
4494,2090.0,,1.0,575.0,"
        Apartment in East Harlem "
4495,3500.0,1.0,1.0,745.0,"
        Rental Unit in Battery Park City "
4496,2500.0,,1.0,500.0,"
        Co-op in Lenox Hill "
4497,,,1.0,500.0,"
        Condo in Turtle Bay "
4498,,,1.0,500.0,"
        Condo in Manhattan Valley "
4499,3100.0,,1.0,500.0,"
        Rental Unit in West Chelsea "
4500,,1.0,1.0,500.0,"
        Condo in Lenox Hill "
4501,2100.0,1.0,1.0,500.0,"
        Rental Unit in Yorkville "
4502,,1.0,1.0,500.0,"
        Rental Unit in Lower East Side "
4503,3600.0,,1.0,500.0,"
        Rental Unit in Central Park South "
4504,3200.0,1.0,1.0,500.0,"
        Rental Unit in West Village "
4505,,1.0,1.0,500.0,"
        Rental Unit in West Village "
4506,3000.0,,1.0,500.0,"
        Rental Unit in West Village "
4507,3100.0,,1.0,500.0,"
        Condo in Fulton/Seaport "
4509,2650.0,,1.0,580.0,"
        Rental Unit in Battery Park City "
4510,,,1.0,500.0,"
        Condo in Murray Hill "
4511,2700.0,1.0,1.0,500.0,"
        Rental Unit in Kips Bay "
4512,,1.0,1.0,500.0,"
        Rental Unit in Midtown West "
4513,2600.0,,1.0,500.0,"
        Rental Unit in Lower East Side "
4514,2625.0,,1.0,500.0,"
        Condo in West Village "
4515,,1.0,1.0,500.0,"
        Rental Unit in Upper West Side "
4516,,,1.0,500.0,"
        Rental Unit in Lenox Hill "
4517,6000.0,,1.0,500.0,"
        Rental Unit in Midtown "
4518,2100.0,,1.0,500.0,"
        Rental Unit in Midtown West "
4519,,1.0,1.0,500.0,"
        Rental Unit in Midtown West "
4520,,,1.0,500.0,"
        Rental Unit in Lincoln Square "
4521,,1.0,1.0,500.0,"
        Condo in Chinatown "
4523,2700.0,,1.0,482.0,"
        Rental Unit in Midtown West "
4524,,1.0,1.0,500.0,"
        Rental Unit in Midtown East "
4525,2495.0,,1.0,500.0,"
        Rental Unit in Midtown West "
4526,2200.0,,1.0,500.0,"
        Rental Unit in Yorkville "
4527,3495.0,,1.0,500.0,"
        Rental Unit in Midtown "
4528,,1.0,1.0,500.0,"
        Rental Unit in Upper West Side "
4529,,1.0,1.0,500.0,"
        Rental Unit in Chinatown "
4530,,,1.0,500.0,"
        Rental Unit in Midtown West "
4531,2200.0,,1.0,500.0,"
        Co-op in Kips Bay "
4532,,,1.0,500.0,"
        Co-op in East Village "
4533,,1.0,1.0,500.0,"
        Rental Unit in West Village "
4534,1875.0,,1.0,500.0,"
        Rental Unit in Lincoln Square "
4535,,1.0,1.0,500.0,"
        Building in Yorkville "
4536,,2.0,5.0,1650.0,"
        Condo in West Chelsea "
4538,,1.0,1.0,500.0,"
        Rental Unit in Flatiron "
4539,,1.0,1.0,500.0,"
        Rental Unit in Lincoln Square "
4540,,1.0,1.0,500.0,"
        Condo in Central Harlem "
4541,3500.0,1.0,1.0,500.0,"
        Rental Unit in Greenwich Village "
4542,2295.0,,1.0,500.0,"
        Rental Unit in Greenwich Village "
4543,,,1.0,500.0,"
        Rental Unit in West Village "
4544,2100.0,1.0,1.0,500.0,"
        Rental Unit in Central Harlem "
4545,,,1.0,500.0,"
        Condo in Midtown West "
4546,2300.0,1.0,1.0,500.0,"
        Rental Unit in Midtown West "
4547,,,1.0,500.0,"
        Co-op in Yorkville "
4548,2195.0,,1.0,500.0,"
        Rental Unit in Flatiron "
4549,3395.0,2.0,1.0,500.0,"
        Rental Unit in Murray Hill "
4550,,1.0,2.0,1114.0,"
        Rental Unit in Financial District "
4552,,1.0,1.0,500.0,"
        Rental Unit in West Village "
4553,,,5.0,500.0,"
        Rental Unit in Lenox Hill "
4554,2900.0,1.0,1.0,500.0,"
        Rental Unit in Lenox Hill "
4555,,5.0,1.0,500.0,"
        Building in Roosevelt Island "
4556,2100.0,,1.0,500.0,"
        Condo in Morningside Heights "
4557,,,1.0,498.0,"
        Rental Unit in Lincoln Square "
4558,2600.0,,1.0,497.0,"
        Rental Unit in Kips Bay "
4559,2600.0,,1.0,497.0,"
        Rental Unit in Kips Bay "
4560,,,1.0,497.0,"
        Rental Unit in Midtown West "
4561,3095.0,1.0,1.0,497.0,"
        Rental Unit in Financial District "
4562,,,1.0,496.0,"
        Rental Unit in Midtown West "
4563,2300.0,,1.0,495.0,"
        Rental Unit in Chelsea "
4565,3495.0,,1.0,590.0,"
        Rental Unit in Financial District "
4566,,,1.0,494.0,"
        Rental Unit in Lenox Hill "
4567,,,1.0,494.0,"
        Rental Unit in Lenox Hill "
4568,,,1.0,493.0,"
        Rental Unit in Midtown West "
4569,3300.0,,1.0,493.0,"
        Rental Unit in Turtle Bay "
4570,,1.0,1.0,492.0,"
        Rental Unit in Kips Bay "
4571,,1.0,1.0,490.0,"
        Condo in West Chelsea "
4572,2395.0,,1.0,490.0,"
        Condo in Lenox Hill "
4573,,,1.0,490.0,"
        Rental Unit in Chelsea "
4574,,,1.0,490.0,"
        Rental Unit in Upper West Side "
4575,,,1.0,490.0,"
        Rental Unit in Chelsea "
4576,,1.0,1.0,490.0,"
        Condo in Midtown West "
4577,3875.0,,1.0,490.0,"
        Rental Unit in Noho "
4578,,2.0,3.0,2322.0,"
        Rental Unit in Flatiron "
4579,,1.0,1.0,684.0,"
        Rental Unit in Murray Hill "
4580,,,1.0,490.0,"
        Rental Unit in Lenox Hill "
4581,2500.0,,1.0,490.0,"
        Condo in Kips Bay "
4582,,,1.0,490.0,"
        Condop in Turtle Bay "
4583,,,1.0,490.0,"
        Condo in Midtown South "
4584,3000.0,1.0,1.0,490.0,"
        Condo in West Village "
4585,3240.0,,1.0,489.0,"
        Rental Unit in Chelsea "
4586,,,1.0,488.0,"
        Condo in Lincoln Square "
4587,3990.0,,1.0,487.0,"
        Rental Unit in NoMad "
4588,3490.0,,1.0,487.0,"
        Rental Unit in NoMad "
4589,3500.0,,1.0,487.0,"
        Rental Unit in NoMad "
4590,,,1.0,485.0,"
        Rental Unit in West Chelsea "
4591,2000.0,,1.0,485.0,"
        Condo in Kips Bay "
4594,2750.0,,1.0,485.0,"
        Rental Unit in Midtown West "
4595,2500.0,,1.0,485.0,"
        Condo in Kips Bay "
4596,3475.0,,1.0,485.0,"
        Rental Unit in Chelsea "
4597,2500.0,,1.0,485.0,"
        Condo in Kips Bay "
4598,,,1.0,484.0,"
        Rental Unit in Midtown West "
4599,,,1.0,483.0,"
        Rental Unit in Morningside Heights "
4600,,,1.0,483.0,"
        Rental Unit in Morningside Heights "
4601,,,1.0,483.0,"
        Building in Morningside Heights "
4602,,,1.0,482.0,"
        Rental Unit in Lincoln Square "
4603,2700.0,,1.0,482.0,"
        Rental Unit in Midtown West "
4604,2550.0,1.0,1.0,482.0,"
        Condo in East Village "
4605,3175.0,,1.0,481.0,"
        Rental Unit in Tribeca "
4606,,,1.0,427.0,"
        Rental Unit in Lincoln Square "
4608,2625.0,,1.0,481.0,"
        Rental Unit in Midtown West "
4609,,,1.0,481.0,"
        Rental Unit in Midtown West "
4610,3051.0,,1.0,481.0,"
        Rental Unit in Midtown West "
4611,,,1.0,480.0,"
        Rental Unit in Kips Bay "
4612,2000.0,,1.0,480.0,"
        Rental Unit in Central Harlem "
4613,2650.0,,1.0,480.0,"
        Co-op in Midtown East "
4614,1599.0,,1.0,480.0,"
        Townhouse in Central Harlem "
4615,1599.0,,1.0,480.0,"
        Townhouse in Central Harlem "
4616,,,1.0,480.0,"
        Rental Unit in Central Harlem "
4617,,,1.0,479.0,"
        Condo in Midtown South "
4618,,,1.0,479.0,"
        Rental Unit in Midtown West "
4619,,,1.0,479.0,"
        Rental Unit in Midtown South "
4622,,,1.0,477.0,"
        Rental Unit in West Village "
4623,,,1.0,476.0,"
        Rental Unit in Midtown West "
4624,2825.0,,1.0,476.0,"
        Rental Unit in Midtown West "
4625,,,1.0,475.0,"
        Rental Unit in Tribeca "
4626,2700.0,,1.0,475.0,"
        Co-op in Greenwich Village "
4627,3200.0,1.0,1.0,475.0,"
        Condo in Carnegie Hill "
4628,2450.0,1.0,1.0,475.0,"
        Rental Unit in Midtown West "
4629,,,1.0,475.0,"
        Condo in Tribeca "
4630,,1.0,1.0,475.0,"
        Rental Unit in Midtown West "
4631,,1.0,1.0,475.0,"
        Rental Unit in Kips Bay "
4632,,1.0,1.0,474.0,"
        Condo in Chelsea "
4633,2775.0,,1.0,472.0,"
        Rental Unit in Financial District "
4635,,1.0,1.0,715.0,"
        Rental Unit in Chelsea "
4636,2900.0,,1.0,472.0,"
        Rental Unit in Financial District "
4637,,,1.0,471.0,"
        Rental Unit in Midtown West "
4638,2400.0,,1.0,470.0,"
        Condo in Upper West Side "
4639,,,1.0,470.0,"
        Rental Unit in Upper West Side "
4640,3150.0,,1.0,470.0,"
        Rental Unit in Lincoln Square "
4641,,,1.0,469.0,"
        Rental Unit in Lower East Side "
4642,2850.0,,1.0,469.0,"
        Rental Unit in Upper West Side "
4643,,,1.0,466.0,"
        Condo in Lincoln Square "
4644,,,1.0,465.0,"
        Rental Unit in Flatiron "
4645,,,1.0,465.0,"
        Rental Unit in Flatiron "
4646,,,1.0,465.0,"
        Rental Unit in Midtown West "
4647,,,1.0,464.0,"
        Rental Unit in NoMad "
4650,,,1.0,464.0,"
        Rental Unit in NoMad "
4651,,,1.0,462.0,"
        Rental Unit in Central Harlem "
4652,2600.0,,1.0,462.0,"
        Condo in Midtown West "
4653,,,1.0,462.0,"
        Condo in Turtle Bay "
4654,,,1.0,462.0,"
        Condo in West Chelsea "
4655,,,1.0,461.0,"
        Rental Unit in Lincoln Square "
4656,2650.0,,1.0,461.0,"
        Rental Unit in Battery Park City "
4657,3500.0,,1.0,460.0,"
        Condo in Gramercy Park "
4658,2300.0,,1.0,460.0,"
        Condop in Midtown East "
4659,3460.0,,1.0,460.0,"
        Rental Unit in NoMad "
4660,,,1.0,460.0,"
        Condo in Financial District "
4661,3450.0,,1.0,460.0,"
        Rental Unit in NoMad "
4662,,4.0,5.0,2049.0,"
        Condo in Upper West Side "
4663,3525.0,1.0,1.0,805.0,"
        Rental Unit in Lincoln Square "
4664,1600.0,,1.0,460.0,"
        Rental Unit in Central Harlem "
4665,,,1.0,460.0,"
        Condo in West Village "
4666,,,1.0,460.0,"
        Rental Unit in Yorkville "
4667,1250.0,1.0,1.0,460.0,"
        Townhouse in Central Harlem "
4668,,,1.0,460.0,"
        Condo in Gramercy Park "
4669,2849.0,,1.0,460.0,"
        Rental Unit in Gramercy Park "
4670,,,1.0,459.0,"
        Rental Unit in Lincoln Square "
4671,,1.0,1.0,459.0,"
        Condo in Greenwich Village "
4672,,,1.0,457.0,"
        Rental Unit in Midtown West "
4673,,,1.0,457.0,"
        Condo in Kips Bay "
4674,,,1.0,457.0,"
        Rental Unit in Lincoln Square "
4675,,,,457.0,"
        Rental Unit in Financial District "
4677,,1.0,1.0,753.0,"
        Condo in Greenwich Village "
4678,,,1.0,455.0,"
        Condo in Lincoln Square "
4679,,,1.0,454.0,"
        Rental Unit in Upper East Side "
4680,,,1.0,453.0,"
        Rental Unit in West Chelsea "
4681,2350.0,,1.0,452.0,"
        Condo in Midtown West "
4682,,1.0,1.0,452.0,"
        Condo in Carnegie Hill "
4683,2700.0,,1.0,451.0,"
        Rental Unit in East Village "
4684,2550.0,,1.0,450.0,"
        Condo in Midtown West "
4685,,,1.0,450.0,"
        Rental Unit in Murray Hill "
4686,,,1.0,450.0,"
        Rental Unit in Midtown West "
4687,1725.0,,1.0,450.0,"
        Building in Upper East Side "
4688,,,1.0,450.0,"
        Condo in Carnegie Hill "
4689,,,1.0,450.0,"
        Rental Unit in Murray Hill "
4690,,1.0,1.0,604.0,"
        Rental Unit in Central Harlem "
4692,,,1.0,450.0,"
        Co-op in Yorkville "
4693,2495.0,,1.0,450.0,"
        Rental Unit in Murray Hill "
4694,2250.0,,1.0,450.0,"
        Rental Unit in Turtle Bay "
4695,,1.0,1.0,450.0,"
        Co-op in Lower East Side "
4696,2350.0,,1.0,450.0,"
        Condo in Lenox Hill "
4697,,1.0,1.0,450.0,"
        Rental Unit in Central Harlem "
4698,2850.0,,1.0,450.0,"
        Condo in Midtown West "
4699,1907.0,,1.0,450.0,"
        Apartment in Central Harlem "
4700,2250.0,,1.0,450.0,"
        Rental Unit in Lincoln Square "
4701,1725.0,1.0,1.0,450.0,"
        Rental Unit in Manhattan Valley "
4702,2250.0,,1.0,450.0,"
        Rental Unit in Lincoln Square "
4703,1650.0,1.0,1.0,450.0,"
        Rental Unit in Chinatown "
4704,,3.0,1.0,1200.0,"
        Rental Unit in Hudson Heights "
4706,2650.0,1.0,1.0,450.0,"
        Co-op in Soho "
4707,1450.0,1.0,1.0,450.0,"
        Rental Unit in Central Harlem "
4708,3000.0,,1.0,450.0,"
        Condo in Gramercy Park "
4709,2950.0,,1.0,450.0,"
        Co-op in Greenwich Village "
4710,2450.0,1.0,1.0,450.0,"
        Rental Unit in Financial District "
4711,1926.0,1.0,1.0,450.0,"
        Rental Unit in East Village "
4712,1800.0,,1.0,450.0,"
        Rental Unit in Kips Bay "
4713,,1.0,1.0,450.0,"
        Rental Unit in Central Harlem "
4714,3200.0,,1.0,450.0,"
        Co-op in West Chelsea "
4715,1875.0,1.0,1.0,450.0,"
        Rental Unit in Lenox Hill "
4716,4800.0,,1.0,450.0,"
        Rental Unit in Midtown East "
4717,2100.0,,1.0,450.0,"
        Co-op in Murray Hill "
4721,2600.0,1.0,1.0,450.0,"
        Rental Unit in Lenox Hill "
4722,,,1.0,450.0,"
        Co-op in Kips Bay "
4723,2500.0,,1.0,450.0,"
        Condo in Murray Hill "
4724,,,1.0,450.0,"
        Rental Unit in Kips Bay "
4725,4200.0,1.0,1.0,450.0,"
        Condo in Nolita "
4726,3500.0,,1.0,450.0,"
        Rental Unit in Midtown South "
4727,2195.0,1.0,1.0,450.0,"
        Rental Unit in East Village "
4728,,,,450.0,"
        Rental Unit in Manhattan Valley "
4729,2650.0,,1.0,450.0,"
        Condo in Tribeca "
